Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-02-07 00:00:00-05:00,67.36000061035156,68.16000366210938,67.16000366210938,67.68000030517578,221300,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,66.08000183105469,66.4800033569336,65.19999694824219,65.27999877929688,233575,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,63.91999816894531,64.5999984741211,63.439998626708984,63.7599983215332,219100,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,65.12000274658203,66.44000244140625,64.68000030517578,66.4000015258789,348300,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,67.55999755859375,67.72000122070312,66.31999969482422,66.4000015258789,181400,0.0,0.0,0.0
2025-02-14 00:00:00-05:00,66.04000091552734,67.27999877929688,65.80000305175781,67.0,150675,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,65.72000122070312,66.27999877929688,65.23999786376953,65.4800033569336,178725,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,63.91999816894531,65.12000274658203,63.68000030517578,64.76000213623047,179500,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,64.0,64.31999969482422,63.08000183105469,64.12000274658203,259850,0.0,0.0,0.0
2025-02-21 00:00:00-05:00,65.72000122070312,67.91999816894531,65.55999755859375,67.87999725341797,573675,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,67.44000244140625,67.72000122070312,66.83999633789062,67.12000274658203,186650,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,67.87999725341797,71.04000091552734,67.83999633789062,70.16000366210938,396225,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,70.83999633789062,71.68000030517578,70.36000061035156,71.08000183105469,264325,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,69.36000061035156,69.87999725341797,68.04000091552734,68.80000305175781,261750,0.0,0.0,0.0
2025-02-28 00:00:00-05:00,70.0,70.5999984741211,68.80000305175781,69.16000366210938,226425,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,68.80000305175781,72.68000030517578,68.44000244140625,72.23999786376953,354975,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,73.44000244140625,75.31999969482422,72.27999877929688,72.72000122070312,299425,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,75.83999633789062,78.27999877929688,75.68000030517578,75.76000213623047,436500,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,76.36000061035156,77.5999984741211,75.31999969482422,76.4000015258789,284625,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,73.5999984741211,75.12000274658203,72.44000244140625,74.55999755859375,447025,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,74.72000122070312,77.5999984741211,74.5199966430664,77.31999969482422,219350,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,75.72000122070312,77.04000091552734,74.95999908447266,76.16000366210938,210150,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,74.5999984741211,75.19999694824219,73.36000061035156,73.4000015258789,250275,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,74.63999938964844,75.95999908447266,74.12000274658203,75.5999984741211,265875,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,75.27999877929688,75.72000122070312,74.19999694824219,74.31999969482422,168950,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,73.19999694824219,74.08000183105469,72.76000213623047,73.36000061035156,156125,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,72.08000183105469,74.4000015258789,71.83999633789062,74.0,149025,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,74.04000091552734,74.36000061035156,72.80000305175781,73.63999938964844,146375,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,73.95999908447266,74.31999969482422,71.4800033569336,71.4800033569336,323850,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,72.27999877929688,72.5999984741211,71.44000244140625,71.83999633789062,128575,0.0,0.0,0.0
2025-03-24 00:00:00-04:00,71.19999694824219,71.4800033569336,70.08000183105469,70.19999694824219,271650,0.0,0.0,0.0
2025-03-25 00:00:00-04:00,69.80000305175781,71.36000061035156,69.55999755859375,70.23999786376953,131950,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,69.44000244140625,69.72000122070312,68.55999755859375,69.19999694824219,214850,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,69.4800033569336,70.19999694824219,68.80000305175781,69.0,127175,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,69.31999969482422,70.91999816894531,69.27999877929688,70.5999984741211,220050,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,69.5999984741211,70.04000091552734,66.4000015258789,67.04000091552734,432400,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,66.72000122070312,67.27999877929688,66.12000274658203,67.04000091552734,198950,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,67.80000305175781,67.83999633789062,66.08000183105469,66.31999969482422,239825,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,74.55999755859375,75.5199966430664,73.76000213623047,74.55999755859375,806475,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,83.68000030517578,86.44000244140625,81.19999694824219,81.5199966430664,1884850,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,85.5199966430664,87.0,78.16000366210938,84.19999694824219,556600,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,83.80000305175781,92.72000122070312,83.5999984741211,91.5999984741211,605725,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,95.31999969482422,98.08000183105469,80.83999633789062,82.16000366210938,1192750,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,88.12000274658203,90.44000244140625,86.19999694824219,86.55999755859375,589775,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,88.31999969482422,88.63999938964844,84.12000274658203,84.87999725341797,251150,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,82.72000122070312,85.83999633789062,82.72000122070312,83.72000122070312,290650,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,84.23999786376953,85.5199966430664,83.23999786376953,84.4800033569336,93525,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,83.87999725341797,83.91999816894531,81.91999816894531,82.4000015258789,208575,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,81.04000091552734,81.31999969482422,77.31999969482422,78.5199966430664,267250,0.0,0.0,0.0
2025-04-21 00:00:00-04:00,81.12000274658203,82.63999938964844,80.44000244140625,80.55999755859375,236450,0.0,0.0,0.0
2025-04-22 00:00:00-04:00,79.91999816894531,80.31999969482422,77.36000061035156,78.95999908447266,276675,0.0,0.0,0.0
2025-04-23 00:00:00-04:00,79.91999816894531,83.04000091552734,78.23999786376953,81.16000366210938,327675,0.0,0.0,0.0
2025-04-24 00:00:00-04:00,80.0,81.5999984741211,79.4000015258789,80.0,433500,0.0,0.0,0.0
2025-04-25 00:00:00-04:00,80.55999755859375,80.76000213623047,78.55999755859375,78.80000305175781,292675,0.0,0.0,0.0
2025-04-28 00:00:00-04:00,79.27999877929688,82.23999786376953,78.87999725341797,81.19999694824219,189575,0.0,0.0,0.0
2025-04-29 00:00:00-04:00,83.0,84.72000122070312,82.76000213623047,84.63999938964844,294900,0.0,0.0,0.0
2025-04-30 00:00:00-04:00,86.0,90.80000305175781,85.63999938964844,90.4800033569336,678700,0.0,0.0,0.0
2025-05-01 00:00:00-04:00,90.4000015258789,91.4000015258789,86.87999725341797,88.0,517150,0.0,0.0,0.0
2025-05-02 00:00:00-04:00,87.80000305175781,91.08000183105469,87.27999877929688,88.27999877929688,300050,0.0,0.0,0.0
