Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-06 00:00:00-05:00,45.63433590092245,46.15378328455088,45.37461220910823,45.92292022705078,39793400,0.0,0.0
2025-02-07 00:00:00-05:00,46.01911474752536,46.14416771683586,45.57662414166028,45.595863342285156,26504700,0.0,0.0
2025-02-10 00:00:00-05:00,45.67281736801102,45.74977417201471,44.63392620047788,44.893646240234375,26725200,0.0,0.0
2025-02-11 00:00:00-05:00,44.778212249636276,45.143749709615555,44.5184885546117,45.00907897949219,20314900,0.0,0.0
2025-02-12 00:00:00-05:00,44.797451058523436,44.80707249316379,44.19142910875635,44.45115280151367,29777100,0.0,0.0
2025-02-13 00:00:00-05:00,44.74936008501111,44.797456255285866,44.220294872983665,44.566593170166016,26815400,0.0,0.0
2025-02-14 00:00:00-05:00,44.71087762402901,45.297660388844406,44.71087762402901,45.172607421875,25960500,0.0,0.0
2025-02-18 00:00:00-05:00,44.787832802071065,44.8744073653738,44.40305614972512,44.75897216796875,37824100,0.0,0.0
2025-02-19 00:00:00-05:00,44.13371307128356,44.30686219151957,43.691218836512654,44.25876235961914,38967800,0.0,0.0
2025-02-20 00:00:00-05:00,44.15295926874338,44.43191852267248,43.325691934154335,43.5757942199707,40001100,0.0,0.0
2025-02-21 00:00:00-05:00,43.52769399046011,43.77779625295139,42.84471889913563,43.10444259643555,43485900,0.0,0.0
2025-02-24 00:00:00-05:00,43.31606557935921,43.66236383539574,42.74852203074426,42.76776123046875,35512200,0.0,0.0
2025-02-25 00:00:00-05:00,42.835098814846475,43.13330092177832,41.70001165878634,42.267555236816406,38119000,0.0,0.0
2025-02-26 00:00:00-05:00,42.363751240424584,42.85433801556811,42.1906021034322,42.267555236816406,32251700,0.0,0.0
2025-02-27 00:00:00-05:00,42.41184737939095,43.07558329108731,42.26755520882541,42.440704345703125,28477700,0.0,0.0
2025-02-28 00:00:00-05:00,42.63308858028325,44.441532908349075,42.51765705664134,44.3453369140625,62621100,0.0,0.0
2025-03-03 00:00:00-05:00,44.451154723880705,45.172608234017495,43.49883814542144,43.825897216796875,46946000,0.0,0.0
2025-03-04 00:00:00-05:00,43.02748431785603,43.13329808010271,40.43025110358159,41.04589080810547,78278100,0.0,0.0
2025-03-05 00:00:00-05:00,41.02665715372026,41.103610285552676,40.12243308554915,40.68035888671875,52588900,0.0,0.0
2025-03-06 00:00:00-05:00,40.00699952479856,40.29558017616877,39.40097758826965,39.8819465637207,58103500,0.0,0.0
2025-03-07 00:00:00-05:00,39.98842536740386,40.39498709277274,39.310818799130345,40.07554626464844,50651400,0.26,0.0
2025-03-10 00:00:00-04:00,39.10753915761278,39.32049848545924,37.926567778678034,38.5557746887207,77498400,0.0,0.0
2025-03-11 00:00:00-04:00,38.42993630761224,39.35922353589084,38.013692377572184,38.34281539916992,50608400,0.0,0.0
2025-03-12 00:00:00-04:00,39.020425565560124,39.20434585874992,37.945935495642935,38.63322067260742,42290700,0.0,0.0
2025-03-13 00:00:00-04:00,38.691295816111094,38.90425514697398,38.07177104876652,38.4008903503418,37766100,0.0,0.0
2025-03-14 00:00:00-04:00,38.97202082531601,39.70770935773745,38.88489991207293,39.58186721801758,35979900,0.0,0.0
2025-03-17 00:00:00-04:00,39.61090818105755,40.43371766597158,39.29146727903461,40.11427307128906,37242800,0.0,0.0
2025-03-18 00:00:00-04:00,40.38531477173616,40.491796294846154,39.96907083193856,40.31755447387695,37644500,0.0,0.0
2025-03-19 00:00:00-04:00,40.385316113339826,41.33396400754224,39.97875062001913,40.85963821411133,42471100,0.0,0.0
2025-03-20 00:00:00-04:00,40.42403861920865,41.353329707100926,40.3175607721244,41.12100601196289,41018100,0.0,0.0
2025-03-21 00:00:00-04:00,40.811236543518554,41.29524077372758,40.549873816086574,41.11132049560547,65011000,0.0,0.0
2025-03-24 00:00:00-04:00,41.556606623966346,41.769569682912554,41.3823647925848,41.6921272277832,30646100,0.0,0.0
2025-03-25 00:00:00-04:00,41.96316893308313,42.13741076653111,41.66308864754682,41.895408630371094,25445300,0.0,0.0
2025-03-26 00:00:00-04:00,42.0696515415644,42.32133583750784,41.36300572899336,41.45012664794922,30012100,0.0,0.0
2025-03-27 00:00:00-04:00,41.45012495948672,41.711487705707746,41.15972313901652,41.19844436645508,25619200,0.0,0.0
2025-03-28 00:00:00-04:00,41.082276136463044,41.25651794798905,39.67866687745555,39.93034744262695,34253000,0.0,0.0
2025-03-31 00:00:00-04:00,39.475387775325856,40.55956001794989,39.30114593964198,40.394996643066406,36390000,0.0,0.0
2025-04-01 00:00:00-04:00,39.99811058640382,40.36595484723833,39.659309091332126,40.16267395019531,25578500,0.0,0.0
2025-04-02 00:00:00-04:00,39.57218844250811,40.62731785330974,39.51410660325558,40.51115417480469,28216100,0.0,0.0
2025-04-03 00:00:00-04:00,37.39416964827281,37.59745054844431,35.83567536163916,36.02927780151367,115497900,0.0,0.0
2025-04-04 00:00:00-04:00,34.16101926733346,34.64502349489219,32.59284291132854,33.28981018066406,107761200,0.0,0.0
2025-04-07 00:00:00-04:00,33.85125995556153,35.4581539904314,32.467007442628265,34.44174575805664,137329100,0.0,0.0
2025-04-08 00:00:00-04:00,35.68078937833752,36.13575449732236,33.23172936540331,33.909332275390625,79116300,0.0,0.0
2025-04-09 00:00:00-04:00,32.96068526517508,36.63911644482496,32.01203747676309,35.96151351928711,161173500,0.0,0.0
2025-04-10 00:00:00-04:00,35.158067273572634,35.2355097235138,33.52213429148764,34.703102111816406,90451800,0.0,0.0
2025-04-11 00:00:00-04:00,34.073897545614365,35.070945048943415,33.696374847952264,34.799903869628906,63671900,0.0,0.0
2025-04-14 00:00:00-04:00,35.32263000957284,35.80663423517989,35.10966696865479,35.49686813354492,46830600,0.0,0.0
2025-04-15 00:00:00-04:00,36.590715178394795,37.510323856637676,36.590715178394795,36.77463912963867,84677800,0.0,0.0
2025-04-16 00:00:00-04:00,36.64880461533606,36.93920644435177,35.78727758910364,36.13576126098633,52872700,0.0,0.0
2025-04-17 00:00:00-04:00,36.309995168273815,36.65847879950173,36.048636137512055,36.21319580078125,47144400,0.0,0.0
2025-04-21 00:00:00-04:00,35.884079112288276,36.08736003548119,35.32263603499454,35.73887634277344,34928300,0.0,0.0
2025-04-22 00:00:00-04:00,36.368075573063045,37.25864522811393,36.203515916270256,37.09408187866211,42288900,0.0,0.0
2025-04-23 00:00:00-04:00,38.149211796873715,38.846179042977745,37.432883939193566,37.51032638549805,54428400,0.0,0.0
2025-04-24 00:00:00-04:00,37.42320818988372,38.42993790879381,37.365126350949126,38.313777923583984,42457100,0.0,0.0
2025-04-25 00:00:00-04:00,38.27505090260123,38.51705298919938,38.062087884744045,38.420249938964844,32694200,0.0,0.0
2025-04-28 00:00:00-04:00,38.5267344213556,38.79777929027252,38.197611410474316,38.50737380981445,37428000,0.0,0.0
2025-04-29 00:00:00-04:00,38.36218295960653,38.85586573509073,38.21698018835007,38.71066665649414,33792500,0.0,0.0
2025-04-30 00:00:00-04:00,38.10081829239781,38.72034319265474,37.57809277305865,38.604183197021484,40994600,0.0,0.0
2025-05-01 00:00:00-04:00,38.54609386465301,39.14625803360254,38.313773918518535,38.88489532470703,33569100,0.0,0.0
2025-05-02 00:00:00-04:00,39.60122992358861,39.91099236645046,39.3979490128342,39.75611114501953,41613000,0.0,0.0
2025-05-05 00:00:00-04:00,39.543149262576435,40.16267785947472,39.320507730906925,39.80451202392578,32829200,0.0,0.0
2025-05-06 00:00:00-04:00,39.349546057881824,39.94971027953641,39.26242514726589,39.53346633911133,29541800,0.0,0.0
2025-05-07 00:00:00-04:00,39.72706791623778,40.01746971447494,39.55282609876364,39.62058639526367,30925900,0.0,0.0
2025-05-08 00:00:00-04:00,39.96907331230331,40.80156124356031,39.930352084649606,40.2691535949707,41861700,0.0,0.0
2025-05-09 00:00:00-04:00,40.39498976135198,40.63699185938979,40.35626853942778,40.45307159423828,27222800,0.0,0.0
2025-05-12 00:00:00-04:00,41.934125760623196,42.55365057782781,41.56628151566077,41.97284698486328,44875100,0.0,0.0
