Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-30 00:00:00-04:00,188.95875509095092,190.365345015264,188.82999288588945,189.48374938964844,49889100,0.0,0.0
2024-05-31 00:00:00-04:00,189.63232797686064,190.75166277533643,188.1167762289514,190.43467712402344,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,191.07855630297723,193.14883318833753,190.7021546904014,192.19789123535156,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,192.80211709386347,193.47570407411885,191.207318865485,192.51486206054688,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,193.55494454203196,195.04078090785526,193.02995023528447,194.0205078125,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,193.8422276391208,194.64457691185422,192.33657578915964,192.64364624023438,41181800,0.0,0.0
2024-06-07 00:00:00-04:00,192.81202934049514,195.08041469163098,192.30685040959915,195.0308837890625,53103900,0.0,0.0
2024-06-10 00:00:00-04:00,195.04078477848907,195.4370168860641,190.3356361933404,191.29647827148438,97010200,0.0,0.0
2024-06-11 00:00:00-04:00,191.82148694435384,205.2039307530545,191.80168667352532,205.1940155029297,172373300,0.0,0.0
2024-06-12 00:00:00-04:00,205.41193016487838,218.1207863262847,204.94636687125956,211.05812072753906,198134300,0.0,0.0
2024-06-13 00:00:00-04:00,212.71236564129833,214.70338117421306,209.6020150722442,212.2170867919922,97862700,0.0,0.0
2024-06-14 00:00:00-04:00,211.8307404302917,213.13826855094433,209.30481562722255,210.48358154296875,70122700,0.0,0.0
2024-06-17 00:00:00-04:00,211.35528688913016,216.88260054537645,210.71143044440285,214.62413024902344,93728300,0.0,0.0
2024-06-18 00:00:00-04:00,215.53544497511416,216.56563344094587,210.9887887879192,212.2666015625,79943300,0.0,0.0
2024-06-20 00:00:00-04:00,211.90995785887029,212.21704337897714,206.87793908026026,207.70008850097656,86172500,0.0,0.0
2024-06-21 00:00:00-04:00,208.40341856791886,209.88925500861833,205.1543907600995,205.5308074951172,241805100,0.0,0.0
2024-06-24 00:00:00-04:00,205.75863496180304,210.69160779538842,204.63929998769706,206.17466735839844,80727000,0.0,0.0
2024-06-25 00:00:00-04:00,207.1751175381149,209.38407188516823,206.64022308060072,207.09588623046875,55549700,0.0,0.0
